Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 7	117149177	117149177	0.744936	0.162607	0.985882	0.258824
Amp	 7	117188858	117188858	0.744936	0.162607	0.985882	0.258824
Amp	 7	117230454	117230454	0.744936	0.162607	0.985882	0.258824
Amp	 7	117282505	117282505	0.744936	0.162607	0.985882	0.258824
Amp	 7	117292915	117292915	0.744936	0.162607	0.985882	0.258824
Amp	 7	121682667	121682667	0.744936	0.162607	0.985882	0.258824
Amp	 7	123277013	123277013	0.744936	0.162607	0.985882	0.258824
Amp	 7	123594244	123594244	0.744936	0.162607	0.985882	0.258824
Amp	 7	124404348	124404348	0.744936	0.162607	0.985882	0.258824
Amp	 7	131191376	131191376	0.744936	0.162607	0.985882	0.258824
Amp	 7	138556087	138556087	0.744936	0.162607	0.985882	0.258824
Amp	 7	140179101	140179101	0.744936	0.162607	0.985882	0.258824
Amp	 7	140481402	140481402	0.744936	0.162607	0.985882	0.258824
Amp	 7	140481411	140481411	0.744936	0.162607	0.985882	0.258824
Amp	 7	140481417	140481417	0.744936	0.162607	0.985882	0.258824
Amp	 7	141429369	141429369	0.744936	0.162607	0.985882	0.258824
Amp	 7	141794551	141794551	0.744936	0.162607	0.985882	0.258824
Amp	 7	143053914	143053914	0.744936	0.162607	0.985882	0.258824
Amp	 7	143633023	143633023	0.744936	0.162607	0.985882	0.258824
Amp	 7	148910889	148910889	0.744936	0.162607	0.985882	0.258824
Amp	 7	149561225	149561225	0.744936	0.162607	0.985882	0.258824
Amp	 7	151700021	151700021	0.744936	0.162607	0.985882	0.258824
Amp	 7	157159250	157159250	0.744936	0.162607	0.985882	0.258824
Amp	 8	196121	196121	0.744936	0.162607	0.985882	0.258824
Amp	 8	401350	401350	0.744936	0.162607	0.985882	0.258824
Amp	 8	3889564	3889564	0.744936	0.162607	0.985882	0.258824
Amp	 8	8185428	8185428	0.744936	0.162607	0.985882	0.258824
Amp	 8	8749253	8749253	0.744936	0.162607	0.985882	0.258824
Amp	 8	8887348	8887348	0.744936	0.162607	0.985882	0.258824
Amp	 8	10383205	10383205	0.744936	0.162607	0.985882	0.258824
Amp	 8	10467673	10467673	0.744936	0.162607	0.985882	0.258824
Amp	 8	11705259	11705259	0.744936	0.162607	0.985882	0.258824
Amp	 8	12879222	12879222	0.744936	0.162607	0.985882	0.258824
Amp	 8	13356721	13356721	0.744936	0.162607	0.985882	0.258824
Amp	 8	16021666	16021666	0.744936	0.162607	0.985882	0.258824
Amp	 8	17820758	17820758	0.744936	0.162607	0.985882	0.258824
Amp	 8	18725523	18725523	0.744936	0.162607	0.985882	0.258824
Amp	 8	19190496	19190496	0.744936	0.162607	0.985882	0.258824
Amp	 8	19277973	19277973	0.744936	0.162607	0.985882	0.258824
Amp	 8	22432207	22432207	0.744936	0.162607	0.985882	0.258824
Amp	 8	23004525	23004525	0.744936	0.162607	0.985882	0.258824
Amp	 8	24350065	24350065	0.744936	0.162607	0.985882	0.258824
Amp	 8	24358351	24358351	0.744936	0.162607	0.985882	0.258824
Amp	 8	24359025	24359025	0.744936	0.162607	0.985882	0.258824
Amp	 8	25360923	25360923	0.744936	0.162607	0.985882	0.258824
Amp	 8	28420338	28420338	0.744936	0.162607	0.985882	0.258824
Amp	 8	29990075	29990075	0.744936	0.162607	0.985882	0.258824
Amp	 8	30537113	30537113	0.744936	0.162607	0.985882	0.258824
Amp	 8	30938661	30938661	0.744936	0.162607	0.985882	0.258824
Amp	 8	37672464	37672464	0.744936	0.162607	0.985882	0.258824
Amp	 8	37793312	37793312	0.744936	0.162607	0.985882	0.258824
Amp	 8	52232512	52232512	0.744936	0.162607	0.985882	0.258824
Amp	 8	55372302	55372302	0.744936	0.162607	0.985882	0.258824
Amp	 8	55538805	55538805	0.744936	0.162607	0.985882	0.258824
Amp	 8	59764186	59764186	0.744936	0.162607	0.985882	0.258824
Amp	 8	61765730	61765730	0.744936	0.162607	0.985882	0.258824
Amp	 8	65509278	65509278	0.744936	0.162607	0.985882	0.258824
Amp	 8	66989035	66989035	0.744936	0.162607	0.985882	0.258824
Amp	 8	68396936	68396936	0.744936	0.162607	0.985882	0.258824
Amp	 8	75761424	75761424	0.744936	0.162607	0.985882	0.258824
Amp	 8	77767262	77767262	0.744936	0.162607	0.985882	0.258824
Amp	 8	77775804	77775804	0.744936	0.162607	0.985882	0.258824
Amp	 8	87076621	87076621	0.744936	0.162607	0.985882	0.258824
Amp	 8	95178096	95178096	0.744936	0.162607	0.985882	0.258824
Amp	 8	95511660	95511660	0.744936	0.162607	0.985882	0.258824
Amp	 8	97270749	97270749	0.744936	0.162607	0.985882	0.258824
Amp	 8	104390385	104390385	0.744936	0.162607	0.985882	0.258824
Amp	 8	105367247	105367247	0.744936	0.162607	0.985882	0.258824
Amp	 8	110450593	110450593	0.744936	0.162607	0.985882	0.258824
Amp	 8	110509253	110509253	0.744936	0.162607	0.985882	0.258824
Amp	 8	124027799	124027799	0.744936	0.162607	0.985882	0.258824
Amp	 8	124358918	124358918	0.744936	0.162607	0.985882	0.258824
Amp	 8	125072802	125072802	0.744936	0.162607	0.985882	0.258824
Amp	 8	139603708	139603708	0.744936	0.162607	0.985882	0.258824
Amp	 8	139749801	139749801	0.744936	0.162607	0.985882	0.258824
Amp	 8	142202466	142202466	0.744936	0.162607	0.985882	0.258824
Amp	 8	144654805	144654805	0.744936	0.162607	0.985882	0.258824
Amp	 8	145158466	145158466	0.744936	0.162607	0.985882	0.258824
Amp	 9	215287	215287	0.744936	0.162607	0.985882	0.258824
Amp	 9	328068	328068	0.744936	0.162607	0.985882	0.258824
Amp	 9	730096	730096	0.744936	0.162607	0.985882	0.258824
Amp	 9	990578	990578	0.744936	0.162607	0.985882	0.258824
Amp	 9	2804365	2804365	0.744936	0.162607	0.985882	0.258824
Amp	 9	8341727	8341727	0.744936	0.162607	0.985882	0.258824
Amp	 9	15469974	15469974	0.744936	0.162607	0.985882	0.258824
Amp	 9	21141238	21141238	0.744936	0.162607	0.985882	0.258824
Amp	 9	23705011	23705011	0.744936	0.162607	0.985882	0.258824
Amp	 9	32543144	32543144	0.744936	0.162607	0.985882	0.258824
Amp	 9	34256465	34256465	0.744936	0.162607	0.985882	0.258824
Amp	 9	34257833	34257833	0.744936	0.162607	0.985882	0.258824
Amp	 9	37126916	37126916	0.744936	0.162607	0.985882	0.258824
Amp	 9	39078429	39078429	0.744936	0.162607	0.985882	0.258824
Amp	 9	39176076	39176076	0.744936	0.162607	0.985882	0.258824
Amp	 9	40774052	40774052	0.744936	0.162607	0.985882	0.258824
Amp	 9	71628935	71628935	0.744936	0.162607	0.985882	0.258824
Amp	 9	74329886	74329886	0.744936	0.162607	0.985882	0.258824
Amp	 9	74671106	74671106	0.744936	0.162607	0.985882	0.258824
Amp	 9	75407264	75407264	0.744936	0.162607	0.985882	0.258824
Amp	 9	77257600	77257600	0.744936	0.162607	0.985882	0.258824
Amp	 9	86518693	86518693	0.744936	0.162607	0.985882	0.258824
Amp	 9	95179716	95179716	0.744936	0.162607	0.985882	0.258824
Amp	 9	97216274	97216274	0.744936	0.162607	0.985882	0.258824
Amp	 9	99227657	99227657	0.744936	0.162607	0.985882	0.258824
Amp	 9	104433234	104433234	0.744936	0.162607	0.985882	0.258824
Amp	 9	117819686	117819686	0.744936	0.162607	0.985882	0.258824
Amp	 9	120475434	120475434	0.744936	0.162607	0.985882	0.258824
Amp	 9	123789502	123789502	0.744936	0.162607	0.985882	0.258824
Amp	 9	125639792	125639792	0.744936	0.162607	0.985882	0.258824
Amp	 9	127572282	127572282	0.744936	0.162607	0.985882	0.258824
Amp	 9	131296206	131296206	0.744936	0.162607	0.985882	0.258824
Amp	 9	131300290	131300290	0.744936	0.162607	0.985882	0.258824
Amp	 9	134106082	134106082	0.744936	0.162607	0.985882	0.258824
Amp	 9	135202783	135202783	0.744936	0.162607	0.985882	0.258824
Amp	 9	135204769	135204769	0.744936	0.162607	0.985882	0.258824
Amp	 9	135221791	135221791	0.744936	0.162607	0.985882	0.258824
Amp	 9	135277130	135277130	0.744936	0.162607	0.985882	0.258824
Amp	 9	139107143	139107143	0.744936	0.162607	0.985882	0.258824
Amp	 9	139878151	139878151	0.744936	0.162607	0.985882	0.258824
Amp	 9	140245832	140245832	0.744936	0.162607	0.985882	0.258824
Amp	 9	140267960	140267960	0.744936	0.162607	0.985882	0.258824
Amp	 9	140510365	140510365	0.744936	0.162607	0.985882	0.258824
