Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 9	138715086	138715086	0.744936	0.162607	0.985882	0.258824
Amp	 9	139272101	139272101	0.744936	0.162607	0.985882	0.258824
Amp	 9	139272815	139272815	0.744936	0.162607	0.985882	0.258824
Amp	 9	139272842	139272842	0.744936	0.162607	0.985882	0.258824
Amp	 9	139273391	139273391	0.744936	0.162607	0.985882	0.258824
Amp	 9	139306523	139306523	0.744936	0.162607	0.985882	0.258824
Amp	 9	139368721	139368721	0.744936	0.162607	0.985882	0.258824
Amp	 9	139368727	139368727	0.744936	0.162607	0.985882	0.258824
Amp	 9	139369570	139369570	0.744936	0.162607	0.985882	0.258824
Amp	 9	139369687	139369687	0.744936	0.162607	0.985882	0.258824
Amp	 9	139887846	139887846	0.744936	0.162607	0.985882	0.258824
Amp	 9	139889727	139889727	0.744936	0.162607	0.985882	0.258824
Amp	 9	139902995	139902995	0.744936	0.162607	0.985882	0.258824
Amp	 9	140065434	140065434	0.744936	0.162607	0.985882	0.258824
Amp	 9	140109584	140109584	0.744936	0.162607	0.985882	0.258824
Amp	 9	140350929	140350929	0.744936	0.162607	0.985882	0.258824
Amp	 9	140510260	140510260	0.744936	0.162607	0.985882	0.258824
Amp	 9	140611573	140611573	0.744936	0.162607	0.985882	0.258824
Amp	 9	141016180	141016180	0.744936	0.162607	0.985882	0.258824
Amp	 1	69428	69428	0.744936	0.162607	0.985882	0.258824
Amp	 1	3765334	3765334	0.744936	0.162607	0.985882	0.258824
Amp	 1	10186856	10186856	0.744936	0.162607	0.985882	0.258824
Amp	 1	10434980	10434980	0.744936	0.162607	0.985882	0.258824
Amp	 1	12939504	12939504	0.744936	0.162607	0.985882	0.258824
Amp	 1	12954780	12954780	0.744936	0.162607	0.985882	0.258824
Amp	 1	12955533	12955533	0.744936	0.162607	0.985882	0.258824
Amp	 1	21806606	21806606	0.744936	0.162607	0.985882	0.258824
Amp	 1	21806621	21806621	0.744936	0.162607	0.985882	0.258824
Amp	 1	24112882	24112882	0.744936	0.162607	0.985882	0.258824
Amp	 1	25573297	25573297	0.744936	0.162607	0.985882	0.258824
Amp	 1	32677706	32677706	0.744936	0.162607	0.985882	0.258824
Amp	 1	33547879	33547879	0.744936	0.162607	0.985882	0.258824
Amp	 1	33960436	33960436	0.744936	0.162607	0.985882	0.258824
Amp	 1	35452850	35452850	0.744936	0.162607	0.985882	0.258824
Amp	 1	35453651	35453651	0.744936	0.162607	0.985882	0.258824
Amp	 1	43212869	43212869	0.744936	0.162607	0.985882	0.258824
Amp	 1	44476478	44476478	0.744936	0.162607	0.985882	0.258824
Amp	 1	46182587	46182587	0.744936	0.162607	0.985882	0.258824
Amp	 1	46654998	46654998	0.744936	0.162607	0.985882	0.258824
Amp	 1	52290964	52290964	0.744936	0.162607	0.985882	0.258824
Amp	 1	53676401	53676401	0.744936	0.162607	0.985882	0.258824
Amp	 1	55224200	55224200	0.744936	0.162607	0.985882	0.258824
Amp	 1	57417830	57417830	0.744936	0.162607	0.985882	0.258824
Amp	 1	59002282	59002282	0.744936	0.162607	0.985882	0.258824
Amp	 1	65831740	65831740	0.744936	0.162607	0.985882	0.258824
Amp	 1	78195594	78195594	0.744936	0.162607	0.985882	0.258824
Amp	 1	78399136	78399136	0.744936	0.162607	0.985882	0.258824
Amp	 1	89449184	89449184	0.744936	0.162607	0.985882	0.258824
Amp	 1	100598843	100598843	0.744936	0.162607	0.985882	0.258824
Amp	 1	100680485	100680485	0.744936	0.162607	0.985882	0.258824
Amp	 1	101194858	101194858	0.744936	0.162607	0.985882	0.258824
Amp	 1	108728521	108728521	0.744936	0.162607	0.985882	0.258824
Amp	 1	111891235	111891235	0.744936	0.162607	0.985882	0.258824
Amp	 1	115147591	115147591	0.744936	0.162607	0.985882	0.258824
Amp	 1	116670770	116670770	0.744936	0.162607	0.985882	0.258824
Amp	 1	120438550	120438550	0.744936	0.162607	0.985882	0.258824
Amp	 1	146465964	146465964	0.744936	0.162607	0.985882	0.258824
Amp	 1	146739172	146739172	0.744936	0.162607	0.985882	0.258824
Amp	 1	148010931	148010931	0.744936	0.162607	0.985882	0.258824
Amp	 1	148579636	148579636	0.744936	0.162607	0.985882	0.258824
Amp	 1	150233951	150233951	0.744936	0.162607	0.985882	0.258824
Amp	 1	150471037	150471037	0.744936	0.162607	0.985882	0.258824
Amp	 1	150825274	150825274	0.744936	0.162607	0.985882	0.258824
Amp	 1	151340752	151340752	0.744936	0.162607	0.985882	0.258824
Amp	 1	152193623	152193623	0.744936	0.162607	0.985882	0.258824
Amp	 1	153346995	153346995	0.744936	0.162607	0.985882	0.258824
Amp	 1	154245940	154245940	0.744936	0.162607	0.985882	0.258824
Amp	 1	156132800	156132800	0.744936	0.162607	0.985882	0.258824
Amp	 1	156314467	156314467	0.744936	0.162607	0.985882	0.258824
Amp	 1	158687796	158687796	0.744936	0.162607	0.985882	0.258824
Amp	 1	160319925	160319925	0.744936	0.162607	0.985882	0.258824
Amp	 1	161180176	161180176	0.744936	0.162607	0.985882	0.258824
Amp	 1	161512959	161512959	0.744936	0.162607	0.985882	0.258824
Amp	 1	161928377	161928377	0.744936	0.162607	0.985882	0.258824
Amp	 1	165638635	165638635	0.744936	0.162607	0.985882	0.258824
Amp	 1	169953815	169953815	0.744936	0.162607	0.985882	0.258824
Amp	 1	170115331	170115331	0.744936	0.162607	0.985882	0.258824
Amp	 1	176132994	176132994	0.744936	0.162607	0.985882	0.258824
Amp	 1	178485775	178485775	0.744936	0.162607	0.985882	0.258824
Amp	 1	179087875	179087875	0.744936	0.162607	0.985882	0.258824
Amp	 1	179609027	179609027	0.744936	0.162607	0.985882	0.258824
Amp	 1	180062814	180062814	0.744936	0.162607	0.985882	0.258824
Amp	 1	183515468	183515468	0.744936	0.162607	0.985882	0.258824
Amp	 1	196709845	196709845	0.744936	0.162607	0.985882	0.258824
Amp	 1	196748334	196748334	0.744936	0.162607	0.985882	0.258824
Amp	 1	201184166	201184166	0.744936	0.162607	0.985882	0.258824
Amp	 1	209956426	209956426	0.744936	0.162607	0.985882	0.258824
Amp	 1	212981105	212981105	0.744936	0.162607	0.985882	0.258824
Amp	 1	220870036	220870036	0.744936	0.162607	0.985882	0.258824
Amp	 1	240519197	240519197	0.744936	0.162607	0.985882	0.258824
Amp	 1	242035514	242035514	0.744936	0.162607	0.985882	0.258824
Amp	 1	242451776	242451776	0.744936	0.162607	0.985882	0.258824
Amp	 1	245005536	245005536	0.744936	0.162607	0.985882	0.258824
Amp	 10	7659197	7659197	0.744936	0.162607	0.985882	0.258824
Amp	 10	7817749	7817749	0.744936	0.162607	0.985882	0.258824
Amp	 10	12129538	12129538	0.744936	0.162607	0.985882	0.258824
Amp	 10	15256196	15256196	0.744936	0.162607	0.985882	0.258824
Amp	 10	16961995	16961995	0.744936	0.162607	0.985882	0.258824
Amp	 10	17113558	17113558	0.744936	0.162607	0.985882	0.258824
Amp	 10	17362899	17362899	0.744936	0.162607	0.985882	0.258824
Amp	 10	18439846	18439846	0.744936	0.162607	0.985882	0.258824
Amp	 10	26998637	26998637	0.744936	0.162607	0.985882	0.258824
Amp	 10	31137586	31137586	0.744936	0.162607	0.985882	0.258824
Amp	 10	38344317	38344317	0.744936	0.162607	0.985882	0.258824
Amp	 10	43694394	43694394	0.744936	0.162607	0.985882	0.258824
Amp	 10	50678356	50678356	0.744936	0.162607	0.985882	0.258824
Amp	 10	50943323	50943323	0.744936	0.162607	0.985882	0.258824
Amp	 10	60036946	60036946	0.744936	0.162607	0.985882	0.258824
Amp	 10	70252942	70252942	0.744936	0.162607	0.985882	0.258824
Amp	 10	70645435	70645435	0.744936	0.162607	0.985882	0.258824
Amp	 10	70968376	70968376	0.744936	0.162607	0.985882	0.258824
Amp	 10	72291107	72291107	0.744936	0.162607	0.985882	0.258824
Amp	 10	75397545	75397545	0.744936	0.162607	0.985882	0.258824
Amp	 10	89473859	89473859	0.744936	0.162607	0.985882	0.258824
Amp	 10	90983580	90983580	0.744936	0.162607	0.985882	0.258824
Amp	 10	91143831	91143831	0.744936	0.162607	0.985882	0.258824
Amp	 10	102016032	102016032	0.744936	0.162607	0.985882	0.258824
Amp	 10	106163495	106163495	0.744936	0.162607	0.985882	0.258824
Amp	 10	112581136	112581136	0.744936	0.162607	0.985882	0.258824
Amp	 10	134940766	134940766	0.744936	0.162607	0.985882	0.258824
Amp	 11	1026993	1026993	0.744936	0.162607	0.985882	0.258824
Amp	 11	1253884	1253884	0.744936	0.162607	0.985882	0.258824
Amp	 11	1275931	1275931	0.744936	0.162607	0.985882	0.258824
Amp	 11	5246916	5246916	0.744936	0.162607	0.985882	0.258824
Amp	 11	5247985	5247985	0.744936	0.162607	0.985882	0.258824
Amp	 11	5247994	5247994	0.744936	0.162607	0.985882	0.258824
Amp	 11	5730685	5730685	0.744936	0.162607	0.985882	0.258824
Amp	 11	5799047	5799047	0.744936	0.162607	0.985882	0.258824
Amp	 11	6898339	6898339	0.744936	0.162607	0.985882	0.258824
Amp	 11	7846936	7846936	0.744936	0.162607	0.985882	0.258824
Amp	 11	9042719	9042719	0.744936	0.162607	0.985882	0.258824
Amp	 11	10582260	10582260	0.744936	0.162607	0.985882	0.258824
Amp	 11	17582310	17582310	0.744936	0.162607	0.985882	0.258824
Amp	 11	33047328	33047328	0.744936	0.162607	0.985882	0.258824
Amp	 11	36453431	36453431	0.744936	0.162607	0.985882	0.258824
Amp	 11	47238425	47238425	0.744936	0.162607	0.985882	0.258824
Amp	 11	48239104	48239104	0.744936	0.162607	0.985882	0.258824
Amp	 11	48266714	48266714	0.744936	0.162607	0.985882	0.258824
Amp	 11	55111422	55111422	0.744936	0.162607	0.985882	0.258824
Amp	 11	55322222	55322222	0.744936	0.162607	0.985882	0.258824
Amp	 11	55587311	55587311	0.744936	0.162607	0.985882	0.258824
Amp	 11	56043980	56043980	0.744936	0.162607	0.985882	0.258824
Amp	 11	56258020	56258020	0.744936	0.162607	0.985882	0.258824
Amp	 11	56431469	56431469	0.744936	0.162607	0.985882	0.258824
Amp	 11	57947236	57947236	0.744936	0.162607	0.985882	0.258824
Amp	 11	58125926	58125926	0.744936	0.162607	0.985882	0.258824
Amp	 11	58920376	58920376	0.744936	0.162607	0.985882	0.258824
Amp	 11	59132551	59132551	0.744936	0.162607	0.985882	0.258824
Amp	 11	65786316	65786316	0.744936	0.162607	0.985882	0.258824
Amp	 11	66834299	66834299	0.744936	0.162607	0.985882	0.258824
Amp	 11	67836369	67836369	0.744936	0.162607	0.985882	0.258824
Amp	 11	82877540	82877540	0.744936	0.162607	0.985882	0.258824
Amp	 11	82880637	82880637	0.744936	0.162607	0.985882	0.258824
Amp	 11	83810017	83810017	0.744936	0.162607	0.985882	0.258824
Amp	 11	88911522	88911522	0.744936	0.162607	0.985882	0.258824
Amp	 11	89880581	89880581	0.744936	0.162607	0.985882	0.258824
Amp	 11	92087422	92087422	0.744936	0.162607	0.985882	0.258824
Amp	 11	94862019	94862019	0.744936	0.162607	0.985882	0.258824
Amp	 11	95578169	95578169	0.744936	0.162607	0.985882	0.258824
Amp	 11	101833568	101833568	0.744936	0.162607	0.985882	0.258824
Amp	 11	108160480	108160480	0.744936	0.162607	0.985882	0.258824
Amp	 11	108216531	108216531	0.744936	0.162607	0.985882	0.258824
Amp	 11	108380916	108380916	0.744936	0.162607	0.985882	0.258824
Amp	 11	111731284	111731284	0.744936	0.162607	0.985882	0.258824
Amp	 11	111899267	111899267	0.744936	0.162607	0.985882	0.258824
Amp	 11	111958629	111958629	0.744936	0.162607	0.985882	0.258824
Amp	 11	113230173	113230173	0.744936	0.162607	0.985882	0.258824
Amp	 11	124857945	124857945	0.744936	0.162607	0.985882	0.258824
Amp	 11	125324051	125324051	0.744936	0.162607	0.985882	0.258824
Amp	 11	125769913	125769913	0.744936	0.162607	0.985882	0.258824
Amp	 11	134038483	134038483	0.744936	0.162607	0.985882	0.258824
Amp	 12	5021095	5021095	0.744936	0.162607	0.985882	0.258824
Amp	 12	5687579	5687579	0.744936	0.162607	0.985882	0.258824
Amp	 12	7470756	7470756	0.744936	0.162607	0.985882	0.258824
Amp	 12	11150398	11150398	0.744936	0.162607	0.985882	0.258824
Amp	 12	11174302	11174302	0.744936	0.162607	0.985882	0.258824
Amp	 12	11338804	11338804	0.744936	0.162607	0.985882	0.258824
Amp	 12	18234150	18234150	0.744936	0.162607	0.985882	0.258824
Amp	 12	21200143	21200143	0.744936	0.162607	0.985882	0.258824
Amp	 12	27869297	27869297	0.744936	0.162607	0.985882	0.258824
Amp	 12	29494144	29494144	0.744936	0.162607	0.985882	0.258824
Amp	 12	32135835	32135835	0.744936	0.162607	0.985882	0.258824
Amp	 12	40681267	40681267	0.744936	0.162607	0.985882	0.258824
Amp	 12	40687404	40687404	0.744936	0.162607	0.985882	0.258824
Amp	 12	44196204	44196204	0.744936	0.162607	0.985882	0.258824
Amp	 12	48360473	48360473	0.744936	0.162607	0.985882	0.258824
Amp	 12	48482722	48482722	0.744936	0.162607	0.985882	0.258824
Amp	 12	52886452	52886452	0.744936	0.162607	0.985882	0.258824
Amp	 12	53073561	53073561	0.744936	0.162607	0.985882	0.258824
Amp	 12	55523719	55523719	0.744936	0.162607	0.985882	0.258824
Amp	 12	55945039	55945039	0.744936	0.162607	0.985882	0.258824
Amp	 12	56554413	56554413	0.744936	0.162607	0.985882	0.258824
Amp	 12	56848255	56848255	0.744936	0.162607	0.985882	0.258824
Amp	 12	57139953	57139953	0.744936	0.162607	0.985882	0.258824
Amp	 12	57554771	57554771	0.744936	0.162607	0.985882	0.258824
Amp	 12	57864550	57864550	0.744936	0.162607	0.985882	0.258824
Amp	 12	62954643	62954643	0.744936	0.162607	0.985882	0.258824
Amp	 12	65082198	65082198	0.744936	0.162607	0.985882	0.258824
Amp	 12	65564803	65564803	0.744936	0.162607	0.985882	0.258824
Amp	 12	66712444	66712444	0.744936	0.162607	0.985882	0.258824
Amp	 12	67703744	67703744	0.744936	0.162607	0.985882	0.258824
Amp	 12	85500324	85500324	0.744936	0.162607	0.985882	0.258824
Amp	 12	88900824	88900824	0.744936	0.162607	0.985882	0.258824
Amp	 12	96260948	96260948	0.744936	0.162607	0.985882	0.258824
Amp	 12	97102531	97102531	0.744936	0.162607	0.985882	0.258824
Amp	 12	101679367	101679367	0.744936	0.162607	0.985882	0.258824
Amp	 12	103238187	103238187	0.744936	0.162607	0.985882	0.258824
Amp	 12	103245481	103245481	0.744936	0.162607	0.985882	0.258824
Amp	 12	107371726	107371726	0.744936	0.162607	0.985882	0.258824
Amp	 12	107393844	107393844	0.744936	0.162607	0.985882	0.258824
Amp	 12	108013919	108013919	0.744936	0.162607	0.985882	0.258824
Amp	 12	112143705	112143705	0.744936	0.162607	0.985882	0.258824
Amp	 12	120741378	120741378	0.744936	0.162607	0.985882	0.258824
Amp	 12	121683009	121683009	0.744936	0.162607	0.985882	0.258824
Amp	 12	122392066	122392066	0.744936	0.162607	0.985882	0.258824
Amp	 12	124093367	124093367	0.744936	0.162607	0.985882	0.258824
Amp	 13	20041398	20041398	0.744936	0.162607	0.985882	0.258824
Amp	 13	21742202	21742202	0.744936	0.162607	0.985882	0.258824
Amp	 13	23909676	23909676	0.744936	0.162607	0.985882	0.258824
Amp	 13	25480722	25480722	0.744936	0.162607	0.985882	0.258824
Amp	 13	32906742	32906742	0.744936	0.162607	0.985882	0.258824
Amp	 13	32907384	32907384	0.744936	0.162607	0.985882	0.258824
Amp	 13	32912067	32912067	0.744936	0.162607	0.985882	0.258824
Amp	 13	32914665	32914665	0.744936	0.162607	0.985882	0.258824
Amp	 13	32945223	32945223	0.744936	0.162607	0.985882	0.258824
Amp	 13	37678753	37678753	0.744936	0.162607	0.985882	0.258824
Amp	 13	39453002	39453002	0.744936	0.162607	0.985882	0.258824
Amp	 13	42876835	42876835	0.744936	0.162607	0.985882	0.258824
Amp	 13	42877750	42877750	0.744936	0.162607	0.985882	0.258824
Amp	 13	47409687	47409687	0.744936	0.162607	0.985882	0.258824
Amp	 13	52605003	52605003	0.744936	0.162607	0.985882	0.258824
Amp	 13	53216728	53216728	0.744936	0.162607	0.985882	0.258824
Amp	 13	92101171	92101171	0.744936	0.162607	0.985882	0.258824
Amp	 13	92345492	92345492	0.744936	0.162607	0.985882	0.258824
Amp	 13	94482686	94482686	0.744936	0.162607	0.985882	0.258824
Amp	 13	96599325	96599325	0.744936	0.162607	0.985882	0.258824
Amp	 13	99083394	99083394	0.744936	0.162607	0.985882	0.258824
Amp	 13	103338406	103338406	0.744936	0.162607	0.985882	0.258824
Amp	 13	111353855	111353855	0.744936	0.162607	0.985882	0.258824
Amp	 14	20215684	20215684	0.744936	0.162607	0.985882	0.258824
Amp	 14	20482598	20482598	0.744936	0.162607	0.985882	0.258824
Amp	 14	23897749	23897749	0.744936	0.162607	0.985882	0.258824
Amp	 14	45481198	45481198	0.744936	0.162607	0.985882	0.258824
Amp	 14	50616795	50616795	0.744936	0.162607	0.985882	0.258824
Amp	 14	50625322	50625322	0.744936	0.162607	0.985882	0.258824
Amp	 14	50792395	50792395	0.744936	0.162607	0.985882	0.258824
Amp	 14	51352487	51352487	0.744936	0.162607	0.985882	0.258824
Amp	 14	53162174	53162174	0.744936	0.162607	0.985882	0.258824
Amp	 14	58875822	58875822	0.744936	0.162607	0.985882	0.258824
Amp	 14	64489484	64489484	0.744936	0.162607	0.985882	0.258824
Amp	 14	64600911	64600911	0.744936	0.162607	0.985882	0.258824
Amp	 14	70924602	70924602	0.744936	0.162607	0.985882	0.258824
Amp	 14	70990348	70990348	0.744936	0.162607	0.985882	0.258824
Amp	 14	74205849	74205849	0.744936	0.162607	0.985882	0.258824
Amp	 14	76045614	76045614	0.744936	0.162607	0.985882	0.258824
Amp	 14	77934439	77934439	0.744936	0.162607	0.985882	0.258824
Amp	 14	90528608	90528608	0.744936	0.162607	0.985882	0.258824
Amp	 14	91747827	91747827	0.744936	0.162607	0.985882	0.258824
Amp	 14	95599713	95599713	0.744936	0.162607	0.985882	0.258824
Amp	 14	99925509	99925509	0.744936	0.162607	0.985882	0.258824
Amp	 14	102550837	102550837	0.744936	0.162607	0.985882	0.258824
Amp	 15	22872431	22872431	0.744936	0.162607	0.985882	0.258824
Amp	 15	24923533	24923533	0.744936	0.162607	0.985882	0.258824
Amp	 15	28459244	28459244	0.744936	0.162607	0.985882	0.258824
Amp	 15	40330547	40330547	0.744936	0.162607	0.985882	0.258824
Amp	 15	42137905	42137905	0.744936	0.162607	0.985882	0.258824
Amp	 15	42137905	42137905	0.744936	0.162607	0.985882	0.258824
Amp	 15	42632926	42632926	0.744936	0.162607	0.985882	0.258824
Amp	 15	43653851	43653851	0.744936	0.162607	0.985882	0.258824
Amp	 15	43815974	43815974	0.744936	0.162607	0.985882	0.258824
Amp	 15	43910440	43910440	0.744936	0.162607	0.985882	0.258824
Amp	 15	44090181	44090181	0.744936	0.162607	0.985882	0.258824
Amp	 15	44925771	44925771	0.744936	0.162607	0.985882	0.258824
Amp	 15	48902993	48902993	0.744936	0.162607	0.985882	0.258824
Amp	 15	49935630	49935630	0.744936	0.162607	0.985882	0.258824
Amp	 15	50521201	50521201	0.744936	0.162607	0.985882	0.258824
Amp	 15	50836817	50836817	0.744936	0.162607	0.985882	0.258824
Amp	 15	51028358	51028358	0.744936	0.162607	0.985882	0.258824
Amp	 15	52652211	52652211	0.744936	0.162607	0.985882	0.258824
Amp	 15	59453349	59453349	0.744936	0.162607	0.985882	0.258824
Amp	 15	60740275	60740275	0.744936	0.162607	0.985882	0.258824
Amp	 15	62261638	62261638	0.744936	0.162607	0.985882	0.258824
Amp	 15	62274744	62274744	0.744936	0.162607	0.985882	0.258824
Amp	 15	62966085	62966085	0.744936	0.162607	0.985882	0.258824
Amp	 15	64046721	64046721	0.744936	0.162607	0.985882	0.258824
Amp	 15	64411015	64411015	0.744936	0.162607	0.985882	0.258824
Amp	 15	68506704	68506704	0.744936	0.162607	0.985882	0.258824
Amp	 15	74473776	74473776	0.744936	0.162607	0.985882	0.258824
Amp	 15	82444090	82444090	0.744936	0.162607	0.985882	0.258824
Amp	 15	85191813	85191813	0.744936	0.162607	0.985882	0.258824
Amp	 15	90226813	90226813	0.744936	0.162607	0.985882	0.258824
Amp	 15	99672950	99672950	0.744936	0.162607	0.985882	0.258824
Amp	 15	102462925	102462925	0.744936	0.162607	0.985882	0.258824
Amp	 16	1365677	1365677	0.744936	0.162607	0.985882	0.258824
Amp	 16	1500532	1500532	0.744936	0.162607	0.985882	0.258824
Amp	 16	3350229	3350229	0.744936	0.162607	0.985882	0.258824
Amp	 16	3613556	3613556	0.744936	0.162607	0.985882	0.258824
Amp	 16	3632665	3632665	0.744936	0.162607	0.985882	0.258824
Amp	 16	4386909	4386909	0.744936	0.162607	0.985882	0.258824
Amp	 16	5127460	5127460	0.744936	0.162607	0.985882	0.258824
Amp	 16	22284975	22284975	0.744936	0.162607	0.985882	0.258824
Amp	 16	24802245	24802245	0.744936	0.162607	0.985882	0.258824
Amp	 16	30035033	30035033	0.744936	0.162607	0.985882	0.258824
Amp	 16	30096032	30096032	0.744936	0.162607	0.985882	0.258824
Amp	 16	30393108	30393108	0.744936	0.162607	0.985882	0.258824
Amp	 16	30393108	30393108	0.744936	0.162607	0.985882	0.258824
Amp	 16	57694692	57694692	0.744936	0.162607	0.985882	0.258824
Amp	 16	58753104	58753104	0.744936	0.162607	0.985882	0.258824
Amp	 16	66583915	66583915	0.744936	0.162607	0.985882	0.258824
Amp	 16	67006364	67006364	0.744936	0.162607	0.985882	0.258824
Amp	 16	67863970	67863970	0.744936	0.162607	0.985882	0.258824
Amp	 16	75513407	75513407	0.744936	0.162607	0.985882	0.258824
Amp	 16	75669642	75669642	0.744936	0.162607	0.985882	0.258824
Amp	 16	81973575	81973575	0.744936	0.162607	0.985882	0.258824
Amp	 16	89293244	89293244	0.744936	0.162607	0.985882	0.258824
Amp	 16	89619475	89619475	0.744936	0.162607	0.985882	0.258824
Amp	 17	649694	649694	0.744936	0.162607	0.985882	0.258824
Amp	 17	3030763	3030763	0.744936	0.162607	0.985882	0.258824
Amp	 17	6544494	6544494	0.744936	0.162607	0.985882	0.258824
Amp	 17	8172506	8172506	0.744936	0.162607	0.985882	0.258824
Amp	 17	9545144	9545144	0.744936	0.162607	0.985882	0.258824
Amp	 17	9804323	9804323	0.744936	0.162607	0.985882	0.258824
Amp	 17	11532840	11532840	0.744936	0.162607	0.985882	0.258824
Amp	 17	11757573	11757573	0.744936	0.162607	0.985882	0.258824
Amp	 17	25630590	25630590	0.744936	0.162607	0.985882	0.258824
Amp	 17	26820603	26820603	0.744936	0.162607	0.985882	0.258824
Amp	 17	26962515	26962515	0.744936	0.162607	0.985882	0.258824
Amp	 17	27425905	27425905	0.744936	0.162607	0.985882	0.258824
Amp	 17	28748791	28748791	0.744936	0.162607	0.985882	0.258824
Amp	 17	29560101	29560101	0.744936	0.162607	0.985882	0.258824
Amp	 17	33749800	33749800	0.744936	0.162607	0.985882	0.258824
Amp	 17	33904492	33904492	0.744936	0.162607	0.985882	0.258824
Amp	 17	34945672	34945672	0.744936	0.162607	0.985882	0.258824
Amp	 17	39023137	39023137	0.744936	0.162607	0.985882	0.258824
Amp	 17	39197480	39197480	0.744936	0.162607	0.985882	0.258824
Amp	 17	41607257	41607257	0.744936	0.162607	0.985882	0.258824
Amp	 17	43480168	43480168	0.744936	0.162607	0.985882	0.258824
Amp	 17	43530810	43530810	0.744936	0.162607	0.985882	0.258824
Amp	 17	45219241	45219241	0.744936	0.162607	0.985882	0.258824
Amp	 17	45669359	45669359	0.744936	0.162607	0.985882	0.258824
Amp	 17	48750954	48750954	0.744936	0.162607	0.985882	0.258824
Amp	 17	60814273	60814273	0.744936	0.162607	0.985882	0.258824
Amp	 17	61902475	61902475	0.744936	0.162607	0.985882	0.258824
Amp	 17	61958049	61958049	0.744936	0.162607	0.985882	0.258824
Amp	 17	62022895	62022895	0.744936	0.162607	0.985882	0.258824
Amp	 17	63545722	63545722	0.744936	0.162607	0.985882	0.258824
Amp	 17	64224188	64224188	0.744936	0.162607	0.985882	0.258824
Amp	 17	67197683	67197683	0.744936	0.162607	0.985882	0.258824
Amp	 17	73096294	73096294	0.744936	0.162607	0.985882	0.258824
Amp	 17	76424706	76424706	0.744936	0.162607	0.985882	0.258824
Amp	 17	76568873	76568873	0.744936	0.162607	0.985882	0.258824
Amp	 17	79632556	79632556	0.744936	0.162607	0.985882	0.258824
Amp	 17	79687085	79687085	0.744936	0.162607	0.985882	0.258824
Amp	 17	79687085	79687085	0.744936	0.162607	0.985882	0.258824
Amp	 18	12485969	12485969	0.744936	0.162607	0.985882	0.258824
Amp	 18	14543063	14543063	0.744936	0.162607	0.985882	0.258824
Amp	 18	19395752	19395752	0.744936	0.162607	0.985882	0.258824
Amp	 18	21735830	21735830	0.744936	0.162607	0.985882	0.258824
Amp	 18	23895321	23895321	0.744936	0.162607	0.985882	0.258824
Amp	 18	29111098	29111098	0.744936	0.162607	0.985882	0.258824
Amp	 18	29848630	29848630	0.744936	0.162607	0.985882	0.258824
Amp	 18	31326213	31326213	0.744936	0.162607	0.985882	0.258824
Amp	 18	43459148	43459148	0.744936	0.162607	0.985882	0.258824
Amp	 18	44756907	44756907	0.744936	0.162607	0.985882	0.258824
Amp	 18	60563115	60563115	0.744936	0.162607	0.985882	0.258824
Amp	 18	61377459	61377459	0.744936	0.162607	0.985882	0.258824
Amp	 18	67817869	67817869	0.744936	0.162607	0.985882	0.258824
Amp	 19	111016	111016	0.744936	0.162607	0.985882	0.258824
Amp	 19	1065097	1065097	0.744936	0.162607	0.985882	0.258824
Amp	 19	4117550	4117550	0.744936	0.162607	0.985882	0.258824
Amp	 19	4186445	4186445	0.744936	0.162607	0.985882	0.258824
Amp	 19	6743822	6743822	0.744936	0.162607	0.985882	0.258824
Amp	 19	8591742	8591742	0.744936	0.162607	0.985882	0.258824
Amp	 19	10675706	10675706	0.744936	0.162607	0.985882	0.258824
Amp	 19	10746166	10746166	0.744936	0.162607	0.985882	0.258824
Amp	 19	11531801	11531801	0.744936	0.162607	0.985882	0.258824
Amp	 19	11917373	11917373	0.744936	0.162607	0.985882	0.258824
Amp	 19	12059699	12059699	0.744936	0.162607	0.985882	0.258824
Amp	 19	12462112	12462112	0.744936	0.162607	0.985882	0.258824
Amp	 19	14743808	14743808	0.744936	0.162607	0.985882	0.258824
Amp	 19	19823557	19823557	0.744936	0.162607	0.985882	0.258824
Amp	 19	19906178	19906178	0.744936	0.162607	0.985882	0.258824
Amp	 19	20807718	20807718	0.744936	0.162607	0.985882	0.258824
Amp	 19	21240511	21240511	0.744936	0.162607	0.985882	0.258824
Amp	 19	22586193	22586193	0.744936	0.162607	0.985882	0.258824
Amp	 19	22846836	22846836	0.744936	0.162607	0.985882	0.258824
Amp	 19	23544222	23544222	0.744936	0.162607	0.985882	0.258824
Amp	 19	23837481	23837481	0.744936	0.162607	0.985882	0.258824
Amp	 19	24309710	24309710	0.744936	0.162607	0.985882	0.258824
Amp	 19	35843029	35843029	0.744936	0.162607	0.985882	0.258824
Amp	 19	37130150	37130150	0.744936	0.162607	0.985882	0.258824
Amp	 19	37441587	37441587	0.744936	0.162607	0.985882	0.258824
Amp	 19	37853113	37853113	0.744936	0.162607	0.985882	0.258824
Amp	 19	38380007	38380007	0.744936	0.162607	0.985882	0.258824
Amp	 19	38384397	38384397	0.744936	0.162607	0.985882	0.258824
Amp	 19	40520022	40520022	0.744936	0.162607	0.985882	0.258824
Amp	 19	41383171	41383171	0.744936	0.162607	0.985882	0.258824
Amp	 19	41383228	41383228	0.744936	0.162607	0.985882	0.258824
Amp	 19	42569416	42569416	0.744936	0.162607	0.985882	0.258824
